"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"285738753547460609","","","","","2012-12-31 13:26:42 +0000","<a href=""http://chrome.google.com/extensions/detail/aicelmgbddfgmpieedjiggifabdpcnln"" rel=""nofollow"">FaWave</a>","??????"
"284952724578115584","","","","","2012-12-29 09:23:18 +0000","<a href=""http://chrome.google.com/extensions/detail/aicelmgbddfgmpieedjiggifabdpcnln"" rel=""nofollow"">FaWave</a>","2002??????,???????????"
"283934570926186496","","","","","2012-12-26 13:57:31 +0000","<a href=""http://chrome.google.com/extensions/detail/aicelmgbddfgmpieedjiggifabdpcnln"" rel=""nofollow"">FaWave</a>","RT @Timy_127 RT @terIShannn: ???????????????????"
"283933929285746689","","","","","2012-12-26 13:54:58 +0000","<a href=""http://chrome.google.com/extensions/detail/aicelmgbddfgmpieedjiggifabdpcnln"" rel=""nofollow"">FaWave</a>","????????????"
"283913324226306048","","","","","2012-12-26 12:33:06 +0000","<a href=""http://chrome.google.com/extensions/detail/aicelmgbddfgmpieedjiggifabdpcnln"" rel=""nofollow"">FaWave</a>","utf8"
"283206461209866240","","","","","2012-12-24 13:44:16 +0000","<a href=""http://chrome.google.com/extensions/detail/aicelmgbddfgmpieedjiggifabdpcnln"" rel=""nofollow"">FaWave</a>","???[??]RT @ImmaFrady ??????_? @zodiac_2012: ??????????????? 18770 ????????? 30689 ?????) http://t.co/CmSpq4QX","http://t.cn/zjOlE94"
"283204772008435713","","","","","2012-12-24 13:37:33 +0000","<a href=""http://chrome.google.com/extensions/detail/aicelmgbddfgmpieedjiggifabdpcnln"" rel=""nofollow"">FaWave</a>","??????????????? 18770 ????????? 30689 ?????) http://t.co/CmSpq4QX","http://t.cn/zjOlE94"
"282761084623011841","","","","","2012-12-23 08:14:30 +0000","<a href=""http://chrome.google.com/extensions/detail/aicelmgbddfgmpieedjiggifabdpcnln"" rel=""nofollow"">FaWave</a>","?????RT @fewspider ???????????????"
"282299739716857858","","","","","2012-12-22 01:41:17 +0000","<a href=""http://chrome.google.com/extensions/detail/aicelmgbddfgmpieedjiggifabdpcnln"" rel=""nofollow"">FaWave</a>","2????????"
"280308514637873152","","","","","2012-12-16 13:48:52 +0000","<a href=""http://chrome.google.com/extensions/detail/aicelmgbddfgmpieedjiggifabdpcnln"" rel=""nofollow"">FaWave</a>","Journey: http://t.co/1dsPAUlR ?????????????????????????????????????????????????????????????????????????ID????????????????????????????????","http://t.cn/zjaKY64"
